vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,location,payment_type,fare_amount,tip_amount,total_amount,weather,traffic,customer_id,driver_id,day_of_week,hour_of_day,trip_purpose,surge_pricing
V004,2024-07-20 23:54:43,2024-07-21 0:26:43,3,4.9,40.75386,-73.898277,40.765398,-73.824633,Downtown,Cash,12.69,3.67,16.36,Rain,Light,CUST4384,DR101,Saturday,23,Leisure,TRUE
V004,2024-05-23 14:07:55,2024-05-23 14:16:55,4,5.9,40.59942,-73.797274,40.905196,-73.793426,Uptown,Card,12.74,3.79,16.53,Fog,Moderate,CUST7928,DR599,Thursday,14,Commute,TRUE
V004,2024-07-09 6:34:13,2024-07-09 7:12:13,4,4.7,40.866831,-73.907875,40.838096,-73.831915,Downtown,Card,18.55,4.82,23.37,Cloudy,Heavy,CUST5882,DR302,Tuesday,6,Errands,TRUE
V002,2024-05-01 23:21:11,2024-05-02 0:08:11,3,6.7,40.722636,-74.146205,40.681819,-73.734976,Airport,Card,26.73,4.94,31.67,Snow,Light,CUST3701,DR967,Wednesday,23,Airport Transfer,TRUE
V002,2024-05-02 2:58:16,2024-05-02 3:06:16,3,4.6,40.792266,-73.846956,40.879998,-73.783044,Airport,Card,9.82,1.5,11.32,Rain,Heavy,CUST6264,DR364,Thursday,2,Leisure,FALSE
V001,2024-05-03 13:42:54,2024-05-03 14:35:54,2,5.5,40.589127,-74.059356,40.81694,-73.87863,Midtown,Cash,19.36,3.37,22.73,Cloudy,Moderate,CUST7846,DR906,Friday,13,Errands,TRUE
V002,2024-07-28 17:13:00,2024-07-28 17:45:00,3,8.3,40.662486,-73.708607,40.84004,-74.003754,Downtown,Cash,25.83,7.55,33.38,Rain,Heavy,CUST8499,DR294,Sunday,17,Commute,FALSE
V001,2024-06-19 12:22:06,2024-06-19 12:52:06,2,4.7,40.711771,-73.753733,40.661011,-73.863143,Midtown,Cash,17.31,1.91,19.22,Fog,Heavy,CUST5173,DR396,Wednesday,12,Commute,FALSE
V001,2024-05-03 20:30:54,2024-05-03 20:57:54,4,5.6,40.68118,-73.723965,40.643379,-74.061839,Midtown,Card,20.3,5.17,25.47,Rain,Light,CUST1749,DR131,Friday,20,Leisure,FALSE
V003,2024-05-19 5:36:22,2024-05-19 6:29:22,4,9.7,40.645697,-73.949624,40.653692,-73.932163,Suburbs,Card,20.76,4.23,24.99,Fog,Moderate,CUST5766,DR768,Sunday,5,Commute,TRUE
V002,2024-06-01 18:37:41,2024-06-01 18:52:41,2,5.9,40.707868,-74.105017,40.702148,-73.861375,Airport,Card,14.66,2.41,17.07,Fog,Light,CUST9290,DR779,Saturday,18,Airport Transfer,FALSE
V002,2024-07-19 16:49:26,2024-07-19 17:17:26,2,4.2,40.695482,-74.008776,40.681741,-73.82713,Uptown,Cash,15.8,4.5,20.3,Clear,Heavy,CUST8328,DR378,Friday,16,Commute,TRUE
V003,2024-05-27 2:02:34,2024-05-27 2:07:34,4,7.5,40.615832,-73.96857,40.59516,-73.801073,Uptown,Cash,21.41,2.44,23.85,Clear,Heavy,CUST8488,DR429,Monday,2,Airport Transfer,FALSE
V001,2024-07-06 3:52:18,2024-07-06 4:47:18,3,1.5,40.71642,-74.094597,40.831901,-73.958236,Airport,Cash,4.03,0.8,4.83,Rain,Heavy,CUST7480,DR191,Saturday,3,Errands,FALSE
V003,2024-07-20 18:06:58,2024-07-20 18:55:58,4,8.2,40.869818,-73.780172,40.852979,-73.785593,Midtown,Card,22.37,5.23,27.6,Cloudy,Moderate,CUST4225,DR981,Saturday,18,Business,FALSE
V003,2024-05-21 6:23:11,2024-05-21 7:10:11,3,3.9,40.693437,-73.952088,40.864328,-74.095036,Midtown,Card,10.09,1.44,11.53,Rain,Heavy,CUST9733,DR392,Tuesday,6,Leisure,TRUE
V002,2024-05-01 11:27:31,2024-05-01 11:37:31,4,5.6,40.767279,-73.745052,40.831984,-74.136772,Uptown,Cash,12.91,1.56,14.47,Cloudy,Moderate,CUST3360,DR539,Wednesday,11,Errands,FALSE
V001,2024-06-26 14:19:28,2024-06-26 15:01:28,2,9.6,40.624179,-73.712844,40.884261,-73.887289,Midtown,Cash,30.11,5.1,35.21,Snow,Moderate,CUST9885,DR753,Wednesday,14,Commute,TRUE
V004,2024-05-08 7:57:55,2024-05-08 8:51:55,4,3.7,40.767459,-73.894758,40.606276,-73.919297,Midtown,Cash,8.32,2.15,10.47,Rain,Light,CUST5525,DR431,Wednesday,7,Airport Transfer,FALSE
V003,2024-06-21 5:15:27,2024-06-21 6:11:27,1,8.4,40.598231,-73.890579,40.736328,-74.004612,Suburbs,Cash,20.84,4.19,25.03,Snow,Moderate,CUST4888,DR590,Friday,5,Errands,FALSE
V004,2024-06-24 2:19:00,2024-06-24 3:05:00,3,4,40.840982,-73.854082,40.732515,-73.752502,Downtown,Card,13.41,3.04,16.45,Snow,Moderate,CUST4084,DR386,Monday,2,Leisure,FALSE
V001,2024-05-30 6:43:38,2024-05-30 6:49:38,2,3.7,40.792314,-73.949056,40.709976,-74.082017,Airport,Cash,13.77,3.73,17.5,Snow,Light,CUST8980,DR264,Thursday,6,Commute,TRUE
V001,2024-07-22 12:08:00,2024-07-22 12:28:00,1,9.4,40.681063,-74.141396,40.788263,-74.001058,Suburbs,Card,22.92,5.87,28.79,Fog,Heavy,CUST5802,DR901,Monday,12,Commute,FALSE
V001,2024-07-22 12:46:20,2024-07-22 12:52:20,3,3.4,40.74746,-73.818077,40.819928,-73.907765,Airport,Card,12.25,3.12,15.37,Fog,Heavy,CUST1970,DR663,Monday,12,Errands,TRUE
V001,2024-05-09 1:48:12,2024-05-09 2:44:12,1,4.6,40.837255,-74.051977,40.673593,-73.908328,Downtown,Cash,15.74,4.09,19.83,Cloudy,Heavy,CUST6392,DR367,Thursday,1,Business,TRUE
V003,2024-07-07 17:01:48,2024-07-07 17:45:48,3,5.8,40.668681,-73.873162,40.665759,-73.787687,Airport,Cash,14.95,3.31,18.26,Snow,Heavy,CUST7319,DR734,Sunday,17,Airport Transfer,TRUE
V003,2024-06-29 16:30:40,2024-06-29 17:05:40,2,1.5,40.730384,-74.09023,40.86301,-74.079895,Airport,Cash,5.85,0.94,6.79,Cloudy,Moderate,CUST3053,DR179,Saturday,16,Commute,TRUE
V003,2024-05-18 3:14:56,2024-05-18 3:58:56,2,5.5,40.663765,-74.015105,40.669564,-73.859179,Uptown,Cash,19.21,2.66,21.87,Cloudy,Moderate,CUST8325,DR921,Saturday,3,Leisure,FALSE
V001,2024-05-20 4:32:25,2024-05-20 5:04:25,3,5.5,40.70961,-74.050127,40.661098,-74.089465,Suburbs,Cash,13.43,3.19,16.62,Cloudy,Heavy,CUST6572,DR436,Monday,4,Errands,TRUE
V004,2024-07-16 10:50:09,2024-07-16 11:37:09,4,8.6,40.876308,-74.109651,40.780312,-74.140103,Suburbs,Card,29.57,6.57,36.14,Rain,Moderate,CUST2465,DR587,Tuesday,10,Errands,FALSE
V001,2024-06-11 1:48:40,2024-06-11 2:22:40,4,2.8,40.875127,-73.986118,40.757038,-73.921284,Midtown,Card,10.85,1.89,12.74,Cloudy,Heavy,CUST7520,DR562,Tuesday,1,Leisure,FALSE
V004,2024-07-27 16:36:13,2024-07-27 17:31:13,1,9.6,40.648541,-73.998429,40.624386,-74.015801,Midtown,Card,35.27,9.16,44.43,Fog,Moderate,CUST2616,DR190,Saturday,16,Leisure,FALSE
V001,2024-06-15 12:11:08,2024-06-15 13:02:08,3,3.1,40.864742,-73.764744,40.677395,-74.10875,Suburbs,Card,6.4,1.16,7.56,Snow,Light,CUST3240,DR755,Saturday,12,Business,FALSE
V004,2024-07-25 16:48:51,2024-07-25 17:08:51,2,6.4,40.59779,-73.758122,40.636911,-74.087404,Downtown,Card,16.35,2.89,19.24,Fog,Moderate,CUST6929,DR223,Thursday,16,Errands,TRUE
V004,2024-07-07 23:46:00,2024-07-08 0:25:00,4,4.5,40.9142,-73.995647,40.720068,-73.708433,Downtown,Cash,16.3,4.73,21.03,Clear,Light,CUST3594,DR141,Sunday,23,Leisure,TRUE
V004,2024-05-03 17:36:59,2024-05-03 18:26:59,1,6,40.730641,-73.792777,40.867235,-74.005513,Uptown,Card,20.99,3.35,24.34,Snow,Heavy,CUST5130,DR922,Friday,17,Commute,FALSE
V003,2024-07-20 21:27:15,2024-07-20 22:20:15,4,4.3,40.635192,-74.115292,40.607542,-73.957332,Uptown,Cash,12.98,3.4,16.38,Cloudy,Moderate,CUST5922,DR980,Saturday,21,Business,TRUE
V002,2024-07-27 9:25:59,2024-07-27 9:38:59,2,3.3,40.76424,-73.770981,40.902785,-73.838524,Downtown,Card,8.09,2.14,10.23,Fog,Heavy,CUST1962,DR842,Saturday,9,Airport Transfer,FALSE
V001,2024-06-20 13:55:28,2024-06-20 14:13:28,2,1.5,40.643947,-73.979443,40.911619,-73.840053,Midtown,Card,4.94,0.91,5.85,Fog,Moderate,CUST8011,DR846,Thursday,13,Business,TRUE
V001,2024-06-04 5:52:19,2024-06-04 6:29:19,3,7.7,40.756554,-73.886873,40.816521,-73.839474,Uptown,Card,27.01,4.34,31.35,Cloudy,Light,CUST7944,DR188,Tuesday,5,Business,TRUE
V001,2024-06-03 3:17:56,2024-06-03 3:51:56,4,7.5,40.914259,-73.862123,40.720914,-73.891109,Airport,Cash,15.22,3.15,18.37,Clear,Heavy,CUST2211,DR558,Monday,3,Leisure,FALSE
V003,2024-05-18 21:19:18,2024-05-18 21:42:18,4,3.4,40.603921,-73.826375,40.757831,-73.975696,Uptown,Card,9.69,1.54,11.23,Cloudy,Heavy,CUST6353,DR756,Saturday,21,Commute,TRUE
V001,2024-06-25 9:45:00,2024-06-25 10:06:00,4,9.3,40.783078,-73.777097,40.652279,-74.059858,Uptown,Cash,18.72,3.91,22.63,Cloudy,Moderate,CUST7774,DR809,Tuesday,9,Errands,TRUE
V004,2024-05-06 11:33:16,2024-05-06 11:45:16,4,8.6,40.883863,-73.735107,40.735697,-73.735282,Airport,Card,21.34,2.3,23.64,Clear,Moderate,CUST9468,DR680,Monday,11,Errands,FALSE
V003,2024-07-23 3:38:17,2024-07-23 3:47:17,4,5.2,40.757686,-73.819191,40.642355,-74.100662,Midtown,Card,11.28,2.28,13.56,Snow,Heavy,CUST2737,DR294,Tuesday,3,Leisure,FALSE
V003,2024-07-04 23:48:18,2024-07-05 0:45:18,4,3.2,40.645094,-73.755329,40.600817,-73.999348,Suburbs,Cash,10.36,1.98,12.34,Clear,Moderate,CUST1559,DR112,Thursday,23,Leisure,FALSE
V003,2024-06-04 6:11:07,2024-06-04 6:23:07,2,1,40.912054,-73.876388,40.793131,-73.816057,Downtown,Card,2.61,0.53,3.14,Cloudy,Heavy,CUST1586,DR779,Tuesday,6,Errands,TRUE
V002,2024-06-28 14:25:27,2024-06-28 15:24:27,3,6.5,40.700534,-73.993105,40.795775,-74.015469,Suburbs,Card,25.9,3.7,29.6,Fog,Light,CUST7470,DR856,Friday,14,Airport Transfer,FALSE
V004,2024-07-27 9:26:44,2024-07-27 9:45:44,4,2.4,40.617604,-73.744799,40.834887,-74.124748,Suburbs,Cash,5.84,1.35,7.19,Snow,Moderate,CUST4262,DR441,Saturday,9,Airport Transfer,TRUE
V002,2024-05-31 8:58:06,2024-05-31 9:12:06,3,9.4,40.593126,-73.719806,40.743764,-73.847111,Airport,Card,20.01,3.11,23.12,Fog,Light,CUST1461,DR396,Friday,8,Business,TRUE
V001,2024-07-28 7:25:47,2024-07-28 7:50:47,2,4.8,40.594337,-73.852612,40.669523,-74.094376,Airport,Cash,11.97,1.68,13.65,Cloudy,Moderate,CUST7883,DR104,Sunday,7,Business,TRUE
V003,2024-07-30 20:11:17,2024-07-30 20:25:17,1,2,40.802787,-74.074252,40.602217,-73.763801,Airport,Cash,5.96,1.43,7.39,Cloudy,Light,CUST2191,DR629,Tuesday,20,Airport Transfer,TRUE
V004,2024-07-18 18:27:48,2024-07-18 18:58:48,4,6,40.870713,-74.148076,40.81318,-73.76835,Uptown,Cash,23.85,3.91,27.76,Rain,Moderate,CUST9136,DR826,Thursday,18,Airport Transfer,FALSE
V004,2024-07-07 14:47:34,2024-07-07 15:16:34,1,6.1,40.628794,-74.097236,40.692181,-73.92652,Uptown,Card,14.64,3.9,18.54,Cloudy,Moderate,CUST8587,DR660,Sunday,14,Commute,FALSE
V002,2024-06-30 16:08:12,2024-06-30 17:02:12,2,8.2,40.640269,-73.977148,40.579646,-74.063126,Uptown,Cash,32.53,7.03,39.56,Snow,Moderate,CUST1426,DR134,Sunday,16,Leisure,FALSE
V001,2024-05-11 12:58:34,2024-05-11 13:09:34,4,7.3,40.689364,-73.753331,40.777864,-73.881445,Suburbs,Card,19.2,4.75,23.95,Cloudy,Heavy,CUST4029,DR637,Saturday,12,Airport Transfer,FALSE
V001,2024-07-16 7:49:53,2024-07-16 8:35:53,3,2.8,40.777744,-74.147782,40.656018,-73.739982,Midtown,Cash,7.06,2,9.06,Fog,Light,CUST2919,DR437,Tuesday,7,Airport Transfer,TRUE
V001,2024-06-17 10:15:10,2024-06-17 10:26:10,2,4.6,40.592531,-73.838201,40.762887,-73.715329,Suburbs,Card,12.91,3.06,15.97,Cloudy,Heavy,CUST4232,DR447,Monday,10,Airport Transfer,FALSE
V002,2024-07-16 9:47:15,2024-07-16 10:08:15,2,8.5,40.848766,-73.898411,40.893602,-73.747349,Midtown,Card,30.53,4.24,34.77,Cloudy,Moderate,CUST1486,DR449,Tuesday,9,Commute,FALSE
V001,2024-06-01 12:48:58,2024-06-01 13:25:58,1,9.3,40.708871,-73.71194,40.890293,-73.724409,Suburbs,Cash,25.83,2.78,28.61,Rain,Heavy,CUST2127,DR503,Saturday,12,Business,FALSE
V002,2024-07-13 6:03:19,2024-07-13 6:48:19,1,3.9,40.660924,-74.08816,40.723338,-73.90048,Suburbs,Cash,11.65,3.07,14.72,Rain,Heavy,CUST6372,DR659,Saturday,6,Airport Transfer,TRUE
V004,2024-05-07 22:43:13,2024-05-07 23:23:13,1,6.7,40.849308,-73.785812,40.762509,-74.084948,Suburbs,Card,26.35,7.47,33.82,Fog,Light,CUST1540,DR209,Tuesday,22,Leisure,FALSE
V002,2024-06-25 23:45:43,2024-06-26 0:21:43,1,2.1,40.738388,-74.109928,40.809656,-74.124657,Suburbs,Card,6.5,1.1,7.6,Cloudy,Heavy,CUST7761,DR849,Tuesday,23,Commute,TRUE
V003,2024-06-04 5:50:14,2024-06-04 6:42:14,1,7.8,40.76839,-73.786301,40.773923,-73.960315,Downtown,Card,16.45,3.09,19.54,Rain,Heavy,CUST9680,DR660,Tuesday,5,Errands,FALSE
V003,2024-05-27 9:57:26,2024-05-27 10:13:26,3,7.9,40.711017,-73.992666,40.599242,-73.932193,Airport,Cash,25,4,29,Fog,Heavy,CUST1012,DR862,Monday,9,Errands,FALSE
V001,2024-06-19 19:13:36,2024-06-19 19:22:36,2,5.9,40.621279,-74.053916,40.625498,-74.04826,Uptown,Cash,18.55,2.8,21.35,Snow,Heavy,CUST4021,DR907,Wednesday,19,Errands,FALSE
V002,2024-07-01 3:52:13,2024-07-01 4:02:13,1,3.3,40.889664,-73.844781,40.61641,-73.922138,Uptown,Cash,9.99,2.53,12.52,Cloudy,Moderate,CUST7903,DR588,Monday,3,Airport Transfer,FALSE
V003,2024-07-28 7:14:55,2024-07-28 7:37:55,3,9.7,40.899877,-73.76151,40.675195,-73.702542,Uptown,Cash,26.02,4.73,30.75,Fog,Moderate,CUST8071,DR994,Sunday,7,Airport Transfer,FALSE
V003,2024-05-17 8:56:54,2024-05-17 9:23:54,2,3.1,40.780677,-73.803749,40.826843,-73.874079,Airport,Card,8.66,0.91,9.57,Snow,Moderate,CUST2244,DR163,Friday,8,Errands,FALSE
V001,2024-06-12 6:09:46,2024-06-12 6:37:46,3,8.3,40.742386,-74.048456,40.654084,-74.045774,Uptown,Cash,27.71,8.13,35.84,Cloudy,Light,CUST1424,DR215,Wednesday,6,Airport Transfer,TRUE
V004,2024-07-29 15:39:09,2024-07-29 16:14:09,4,1.4,40.809736,-73.867181,40.781775,-74.072003,Suburbs,Card,4.29,0.48,4.77,Rain,Moderate,CUST7649,DR426,Monday,15,Errands,FALSE
V002,2024-05-16 13:41:38,2024-05-16 14:32:38,3,3,40.590856,-74.141948,40.61779,-73.95444,Midtown,Card,8.86,1.79,10.65,Fog,Light,CUST2115,DR747,Thursday,13,Commute,FALSE
V003,2024-06-03 21:43:44,2024-06-03 22:06:44,4,7.7,40.852435,-73.979123,40.610866,-73.987502,Downtown,Cash,22.46,6.48,28.94,Snow,Heavy,CUST3813,DR416,Monday,21,Airport Transfer,TRUE
V001,2024-05-13 10:21:35,2024-05-13 10:52:35,3,6.8,40.894397,-73.778831,40.62397,-74.106169,Midtown,Card,15.77,4.56,20.33,Clear,Heavy,CUST1768,DR288,Monday,10,Errands,TRUE
V002,2024-07-13 10:38:39,2024-07-13 10:55:39,2,2.3,40.677475,-74.051238,40.833891,-74.004887,Uptown,Card,9,2.69,11.69,Clear,Light,CUST3643,DR366,Saturday,10,Commute,TRUE
V004,2024-06-04 22:09:12,2024-06-04 22:30:12,2,3.9,40.593421,-74.062652,40.692305,-73.729882,Midtown,Cash,10.33,1.16,11.49,Fog,Heavy,CUST6087,DR936,Tuesday,22,Commute,FALSE
V002,2024-06-19 2:20:39,2024-06-19 2:29:39,1,4.8,40.766522,-74.111466,40.843583,-73.81633,Uptown,Cash,14.92,1.97,16.89,Fog,Light,CUST3466,DR943,Wednesday,2,Airport Transfer,FALSE
V004,2024-05-16 0:30:00,2024-05-16 1:04:00,3,9.9,40.84035,-74.101524,40.784567,-74.026259,Downtown,Card,35.63,7.68,43.31,Snow,Heavy,CUST3317,DR448,Thursday,0,Errands,TRUE
V004,2024-07-06 4:18:40,2024-07-06 4:29:40,1,7.8,40.720644,-73.730117,40.690299,-73.816957,Airport,Cash,23.4,5.67,29.07,Clear,Light,CUST1777,DR390,Saturday,4,Airport Transfer,FALSE
V002,2024-05-10 19:13:58,2024-05-10 20:08:58,1,5.7,40.683334,-74.088482,40.826641,-73.894866,Uptown,Cash,14.66,3.84,18.5,Snow,Light,CUST2861,DR492,Friday,19,Commute,FALSE
V004,2024-07-05 1:33:43,2024-07-05 1:58:43,2,7.8,40.836838,-73.812366,40.802579,-74.105595,Suburbs,Card,30.11,3.07,33.18,Snow,Light,CUST8713,DR912,Friday,1,Leisure,FALSE
V001,2024-07-22 20:13:27,2024-07-22 20:59:27,1,5.5,40.731463,-73.766669,40.611148,-73.895333,Downtown,Cash,14.36,1.48,15.84,Cloudy,Moderate,CUST1931,DR382,Monday,20,Business,TRUE
V002,2024-05-07 12:44:32,2024-05-07 13:10:32,4,2.8,40.7105,-74.123831,40.880686,-74.030806,Uptown,Card,10.44,2.66,13.1,Rain,Moderate,CUST1892,DR148,Tuesday,12,Leisure,TRUE
V002,2024-06-29 3:22:15,2024-06-29 4:13:15,3,7.4,40.726977,-74.137969,40.862839,-73.879992,Suburbs,Cash,29.41,5.52,34.93,Rain,Moderate,CUST9298,DR994,Saturday,3,Airport Transfer,TRUE
V002,2024-06-09 7:22:39,2024-06-09 7:34:39,3,2.4,40.88184,-73.759256,40.865021,-74.004718,Downtown,Cash,5.75,1.35,7.1,Clear,Light,CUST9544,DR133,Sunday,7,Business,TRUE
V003,2024-05-25 22:24:27,2024-05-25 22:39:27,3,6.6,40.739615,-73.916737,40.808958,-73.88506,Airport,Card,26.08,5.46,31.54,Snow,Moderate,CUST3461,DR923,Saturday,22,Errands,TRUE
V001,2024-07-28 11:53:16,2024-07-28 12:47:16,2,8.6,40.858327,-73.795179,40.838829,-73.739446,Midtown,Cash,31.66,6.88,38.54,Snow,Light,CUST9592,DR820,Sunday,11,Business,TRUE
V004,2024-06-21 17:19:00,2024-06-21 17:36:00,1,5.3,40.628912,-73.834286,40.648745,-73.741608,Uptown,Card,17.88,3.86,21.74,Clear,Moderate,CUST7853,DR255,Friday,17,Airport Transfer,FALSE
V002,2024-07-07 16:09:11,2024-07-07 17:07:11,1,7.5,40.660867,-73.714417,40.89322,-73.938639,Airport,Card,18.41,1.9,20.31,Cloudy,Moderate,CUST1629,DR261,Sunday,16,Errands,TRUE
V003,2024-07-12 22:34:21,2024-07-12 22:55:21,3,5.7,40.746062,-73.969633,40.718759,-73.736962,Airport,Card,21.97,5.01,26.98,Cloudy,Moderate,CUST8889,DR468,Friday,22,Airport Transfer,FALSE
V001,2024-06-16 7:01:13,2024-06-16 7:56:13,1,8.1,40.749166,-74.091058,40.746725,-73.747976,Uptown,Cash,28.62,4.7,33.32,Rain,Moderate,CUST5334,DR427,Sunday,7,Business,FALSE
V001,2024-07-27 16:29:28,2024-07-27 16:58:28,1,5.7,40.600931,-73.752608,40.625838,-73.867977,Midtown,Cash,12.01,3.55,15.56,Cloudy,Light,CUST8352,DR251,Saturday,16,Errands,TRUE
V003,2024-06-19 1:12:11,2024-06-19 2:01:11,1,4.5,40.798153,-74.033552,40.831947,-74.070711,Midtown,Card,11.42,3,14.42,Fog,Heavy,CUST2820,DR812,Wednesday,1,Errands,TRUE
V004,2024-06-17 13:56:06,2024-06-17 14:45:06,3,1,40.738828,-73.914913,40.659807,-74.045206,Suburbs,Card,3.11,0.66,3.77,Cloudy,Light,CUST1887,DR240,Monday,13,Leisure,TRUE
V003,2024-05-16 7:04:45,2024-05-16 7:42:45,2,2.5,40.757159,-74.142933,40.906019,-74.099794,Suburbs,Cash,8.5,1.05,9.55,Snow,Heavy,CUST6663,DR558,Thursday,7,Airport Transfer,TRUE
V003,2024-07-01 3:57:59,2024-07-01 4:23:59,4,6.6,40.868512,-73.96975,40.838656,-74.1451,Downtown,Card,19.49,4.62,24.11,Fog,Heavy,CUST3289,DR354,Monday,3,Errands,TRUE
V002,2024-05-12 13:36:32,2024-05-12 14:35:32,3,2.6,40.603864,-73.896223,40.878026,-73.872413,Airport,Card,5.85,1.03,6.88,Clear,Heavy,CUST4649,DR159,Sunday,13,Commute,FALSE
V002,2024-07-13 22:44:47,2024-07-13 22:49:47,2,9.4,40.707667,-73.97563,40.838239,-74.082267,Midtown,Card,20.07,3.39,23.46,Rain,Moderate,CUST1002,DR160,Saturday,22,Errands,FALSE
V002,2024-05-26 22:18:52,2024-05-26 23:01:52,4,9.4,40.600712,-74.06799,40.876138,-73.849736,Suburbs,Cash,22.27,4.31,26.58,Clear,Light,CUST6181,DR501,Sunday,22,Airport Transfer,TRUE
V004,2024-06-11 10:36:22,2024-06-11 11:00:22,1,8.8,40.637392,-73.704249,40.77179,-73.792459,Midtown,Card,27.55,4.54,32.09,Rain,Heavy,CUST9057,DR157,Tuesday,10,Leisure,TRUE
V002,2024-05-20 12:04:46,2024-05-20 12:25:46,1,3.3,40.892467,-74.015529,40.635011,-73.825466,Midtown,Cash,7.12,2.06,9.18,Snow,Moderate,CUST8091,DR916,Monday,12,Errands,FALSE
V002,2024-06-12 10:44:03,2024-06-12 11:06:03,4,4.4,40.747608,-73.797703,40.59465,-74.142353,Airport,Card,11.74,2.9,14.64,Rain,Light,CUST9898,DR299,Wednesday,10,Errands,TRUE
V003,2024-05-17 15:15:22,2024-05-17 15:26:22,3,5.6,40.607269,-73.755848,40.745655,-73.887045,Midtown,Cash,14.62,1.6,16.22,Rain,Moderate,CUST7340,DR998,Friday,15,Errands,TRUE
V001,2024-07-31 18:10:52,2024-07-31 18:51:52,4,5.4,40.89992,-73.861462,40.587757,-73.746341,Downtown,Card,15.8,3.06,18.86,Fog,Heavy,CUST3731,DR794,Wednesday,18,Business,FALSE
V001,2024-05-24 8:28:59,2024-05-24 8:36:59,2,5.3,40.668425,-74.136675,40.660808,-74.11519,Airport,Cash,11.38,2.77,14.15,Snow,Moderate,CUST2949,DR365,Friday,8,Business,TRUE
V001,2024-06-25 5:04:14,2024-06-25 5:55:14,3,1.6,40.741694,-73.987855,40.766445,-74.0975,Midtown,Cash,5.78,1.29,7.07,Clear,Moderate,CUST7217,DR283,Tuesday,5,Leisure,FALSE
V002,2024-06-18 6:59:57,2024-06-18 7:57:57,3,1.1,40.83972,-74.101191,40.844222,-73.835043,Downtown,Card,3.43,0.45,3.88,Snow,Heavy,CUST6292,DR955,Tuesday,6,Errands,FALSE
V003,2024-06-21 20:24:54,2024-06-21 20:32:54,1,9.9,40.799466,-73.787698,40.764715,-73.968229,Midtown,Cash,28.65,6.88,35.53,Rain,Light,CUST8677,DR524,Friday,20,Business,FALSE
V004,2024-07-15 19:58:50,2024-07-15 20:10:50,1,3.8,40.908895,-73.787343,40.810457,-73.751205,Uptown,Cash,13.07,2.64,15.71,Snow,Moderate,CUST6592,DR161,Monday,19,Leisure,TRUE
V003,2024-07-08 0:30:42,2024-07-08 1:11:42,2,9.1,40.646213,-74.060186,40.583835,-74.086582,Airport,Card,22.82,3.56,26.38,Cloudy,Light,CUST2600,DR393,Monday,0,Business,TRUE
V004,2024-07-07 6:54:23,2024-07-07 7:45:23,2,6.4,40.772024,-74.066114,40.654644,-73.819618,Midtown,Card,20.89,2.28,23.17,Fog,Heavy,CUST6372,DR730,Sunday,6,Airport Transfer,FALSE
V001,2024-07-08 18:29:48,2024-07-08 18:59:48,4,5.1,40.60885,-73.83872,40.873675,-73.755794,Uptown,Card,18.57,5.13,23.7,Snow,Heavy,CUST8808,DR602,Monday,18,Leisure,TRUE
V003,2024-05-22 1:10:07,2024-05-22 1:34:07,2,8.2,40.89124,-73.857036,40.902267,-73.985353,Uptown,Card,26.15,6.47,32.62,Cloudy,Heavy,CUST5703,DR270,Wednesday,1,Commute,FALSE
V002,2024-06-13 22:53:32,2024-06-13 23:26:32,2,1.7,40.637226,-73.899377,40.861286,-74.005184,Midtown,Card,6.08,0.85,6.93,Fog,Light,CUST4290,DR627,Thursday,22,Commute,FALSE
V001,2024-05-29 19:17:29,2024-05-29 20:08:29,2,6.2,40.840898,-73.994672,40.637343,-74.02079,Suburbs,Card,14.72,3.21,17.93,Rain,Moderate,CUST6067,DR134,Wednesday,19,Business,TRUE
V004,2024-06-17 12:50:28,2024-06-17 13:05:28,2,1.3,40.905209,-73.813968,40.734456,-74.042228,Downtown,Card,3.03,0.42,3.45,Snow,Light,CUST2023,DR935,Monday,12,Business,FALSE
V001,2024-06-14 1:47:14,2024-06-14 2:09:14,2,3.3,40.618632,-73.848095,40.845517,-73.833139,Uptown,Card,9.71,2.55,12.26,Cloudy,Heavy,CUST3830,DR142,Friday,1,Business,TRUE
V001,2024-06-18 18:15:30,2024-06-18 18:41:30,4,9.6,40.862846,-73.776139,40.88543,-73.700829,Airport,Card,24.44,6.71,31.15,Snow,Heavy,CUST3783,DR639,Tuesday,18,Airport Transfer,FALSE
V003,2024-06-17 21:00:01,2024-06-17 21:09:01,3,1.3,40.611297,-73.768533,40.779092,-74.00098,Midtown,Cash,3.61,0.4,4.01,Fog,Light,CUST2222,DR940,Monday,21,Business,TRUE
V002,2024-06-22 6:59:27,2024-06-22 7:17:27,4,9.2,40.882472,-73.93111,40.902382,-73.962647,Downtown,Card,33.2,7.46,40.66,Snow,Heavy,CUST3342,DR231,Saturday,6,Business,FALSE
V002,2024-07-28 12:52:34,2024-07-28 13:33:34,2,8.4,40.741173,-73.907219,40.855041,-74.0924,Suburbs,Cash,22.27,3.3,25.57,Clear,Light,CUST7474,DR107,Sunday,12,Airport Transfer,FALSE
V003,2024-07-03 11:19:50,2024-07-03 11:27:50,3,9.2,40.589133,-74.075191,40.78074,-73.908392,Midtown,Card,19.75,2.21,21.96,Fog,Moderate,CUST5213,DR542,Wednesday,11,Airport Transfer,FALSE
